127.0.0.1 - - [08/Jan/2018:15:12:13 +0100] "GET / HTTP/1.1" 200 971 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:12:19 +0100] "GET /sass.html HTTP/1.1" 404 1343 "http://local-siteb.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:12:21 +0100] "GET /sass.html HTTP/1.1" 404 1342 "http://local-siteb.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:13:12 +0100] "GET / HTTP/1.1" 200 969 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:13:12 +0100] "GET /assets/css/materialize.min.css HTTP/1.1" 200 22598 "http://local-siteb.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:13:12 +0100] "GET /assets/js/materialize.min.js HTTP/1.1" 200 50490 "http://local-siteb.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:15:13:12 +0100] "GET /assets/fonts/roboto/Roboto-Regular.woff2 HTTP/1.1" 304 181 "http://local-siteb.dev/assets/css/materialize.min.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET / HTTP/1.1" 200 1764 "-" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/css/materialize.min.css HTTP/1.1" 200 22598 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/js/materialize.min.js HTTP/1.1" 200 50489 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/img/p1.jpg HTTP/1.1" 200 138755 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/img/b1.jpg HTTP/1.1" 200 39778 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/img/o1.jpg HTTP/1.1" 200 42883 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:17 +0100] "GET /assets/img/t1.jpg HTTP/1.1" 200 59621 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:18 +0100] "GET /assets/fonts/roboto/Roboto-Regular.woff2 HTTP/1.1" 200 65094 "http://sitebu.dev/assets/css/materialize.min.css" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:18 +0100] "GET /assets/fonts/roboto/Roboto-Light.woff2 HTTP/1.1" 200 64530 "http://sitebu.dev/assets/css/materialize.min.css" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET / HTTP/1.1" 200 1763 "-" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/css/materialize.min.css HTTP/1.1" 200 22598 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/js/materialize.min.js HTTP/1.1" 200 50489 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/img/p1.jpg HTTP/1.1" 200 138755 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/img/b1.jpg HTTP/1.1" 200 39778 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/img/o1.jpg HTTP/1.1" 200 42883 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/img/t1.jpg HTTP/1.1" 200 59621 "http://sitebu.dev/" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/fonts/roboto/Roboto-Regular.woff2 HTTP/1.1" 200 65094 "http://sitebu.dev/assets/css/materialize.min.css" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:21 +0100] "GET /assets/fonts/roboto/Roboto-Light.woff2 HTTP/1.1" 200 64531 "http://sitebu.dev/assets/css/materialize.min.css" "Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [08/Jan/2018:21:20:22 +0100] "GET /favicon.ico HTTP/1.1" 404 1342 "http://sitebu.dev/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:32 +0100] "GET /catalogue HTTP/1.1" 404 1343 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:37 +0100] "GET /historique* HTTP/1.1" 400 1312 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:40 +0100] "GET /historique HTTP/1.1" 404 1343 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:48 +0100] "GET /main/historique HTTP/1.1" 200 1764 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:48 +0100] "GET /main/assets/img/p1.jpg HTTP/1.1" 404 1342 "http://sitebu.dev/main/historique" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:48 +0100] "GET /main/assets/img/b1.jpg HTTP/1.1" 404 1342 "http://sitebu.dev/main/historique" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:48 +0100] "GET /main/assets/img/o1.jpg HTTP/1.1" 404 1342 "http://sitebu.dev/main/historique" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:20:48 +0100] "GET /main/assets/img/t1.jpg HTTP/1.1" 404 1342 "http://sitebu.dev/main/historique" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
127.0.0.1 - - [08/Jan/2018:21:21:15 +0100] "GET /historique HTTP/1.1" 200 1764 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.97 Safari/537.36 Vivaldi/1.94.1008.40"
